,date,overall_aqi_value,main_pollutant,site_name,site_id,source_aqi,co,ozone,so2,pm10,pm25,no2,lat,lon,city_name,state_ordinance,population
125,2019-05-06,46,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,6,44,0.0,13.0,46.0,41.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
126,2019-05-07,39,Ozone,Mission Viejo,06-059-2022,AQS,7,39,0.0,20.0,35.0,30.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
127,2019-05-08,42,Ozone,Lancaster-Division Street,06-037-9033,AQS,7,42,0.0,20.0,39.0,40.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
128,2019-05-09,42,Ozone,Lancaster-Division Street,06-037-9033,AQS,7,42,0.0,20.0,40.0,32.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
129,2019-05-10,40,Ozone,Lancaster-Division Street,06-037-9033,AQS,8,40,0.0,10.0,34.0,28.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
130,2019-05-11,48,Ozone,Reseda,06-037-1201,AQS,8,48,1.0,10.0,45.0,26.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
131,2019-05-12,74,Ozone,Santa Clarita,06-037-6012,AQS,7,74,1.0,16.0,50.0,20.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
132,2019-05-13,77,Ozone,Lancaster-Division Street,06-037-9033,AQS,7,77,0.0,24.0,57.0,31.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
133,2019-05-14,97,Ozone,Reseda,06-037-1201,AQS,7,97,0.0,33.0,65.0,35.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
134,2019-05-15,64,PM2.5,Glendora,06-037-0016,AQS,7,58,0.0,28.0,64.0,33.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
135,2019-05-16,48,Ozone,Reseda,06-037-1201,AQS,6,48,0.0,11.0,37.0,41.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
136,2019-05-17,52,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,7,49,0.0,19.0,52.0,41.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
137,2019-05-18,58,Ozone,Azusa,06-037-0002,AQS,6,58,1.0,19.0,50.0,23.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
138,2019-05-19,47,Ozone,Azusa,06-037-0002,AQS,6,47,0.0,6.0,29.0,13.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
139,2019-05-20,49,Ozone,Reseda,06-037-1201,AQS,7,49,0.0,10.0,41.0,39.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
140,2019-05-21,48,PM10,Long Beach (Hudson),06-037-4006,AQS,6,44,0.0,48.0,39.0,37.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
141,2019-05-22,44,Ozone,Mission Viejo,06-059-2022,AQS,6,44,3.0,14.0,38.0,35.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
142,2019-05-23,49,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,8,39,0.0,15.0,49.0,38.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
143,2019-05-24,50,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,8,48,1.0,17.0,50.0,41.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
144,2019-05-25,58,Ozone,Santa Clarita,06-037-6012,AQS,7,58,0.0,16.0,46.0,24.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
145,2019-05-26,47,Ozone,Mission Viejo,06-059-2022,AQS,6,47,0.0,9.0,34.0,15.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
146,2019-05-27,48,Ozone,Reseda,06-037-1201,AQS,7,48,1.0,12.0,36.0,24.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
147,2019-05-28,46,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,7,44,1.0,11.0,46.0,37.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
148,2019-05-29,67,Ozone,Santa Clarita,06-037-6012,AQS,7,67,1.0,19.0,53.0,38.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
149,2019-05-30,87,Ozone,Santa Clarita,06-037-6012,AQS,7,87,0.0,21.0,70.0,30.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
150,2019-05-31,90,Ozone,Santa Clarita,06-037-6012,AQS,7,90,0.0,17.0,68.0,28.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
151,2019-06-01,64,Ozone,Lancaster-Division Street,06-037-9033,AQS,7,64,0.0,19.0,56.0,21.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
152,2019-06-02,61,Ozone,Lancaster-Division Street,06-037-9033,AQS,7,61,0.0,16.0,53.0,17.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
153,2019-06-03,67,Ozone,Santa Clarita,06-037-6012,AQS,7,67,0.0,19.0,56.0,46.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
154,2019-06-04,90,Ozone,Santa Clarita,06-037-6012,AQS,7,90,0.0,24.0,66.0,32.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
155,2019-06-05,143,Ozone,Santa Clarita,06-037-6012,AQS,8,143,0.0,26.0,69.0,28.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
