Date,Overall AQI Value,Main Pollutant,Site Name (of Overall AQI),Site ID (of Overall AQI),Source (of Overall AQI),CO,Ozone,SO2,PM10,PM25,NO2
3/31/2019,41,Ozone,New Albany,39-049-0029,AQS,3,41,.,.,24,6
4/1/2019,42,Ozone,New Albany,39-049-0029,AQS,3,42,.,.,31,40
4/2/2019,44,Ozone,Delaware,39-041-0002,AQS,5,44,0,.,34,42
4/3/2019,47,Ozone,New Albany,39-049-0029,AQS,5,47,0,13,37,31
4/4/2019,46,Ozone,London,39-097-0007,AQS,8,46,1,.,31,40
4/5/2019,50,Ozone,New Albany,39-049-0029,AQS,7,50,0,.,47,28
4/6/2019,58,Ozone,New Albany,39-049-0029,AQS,9,58,0,.,57,42
4/7/2019,45,PM2.5,Smoky Row Near Road,39-049-0038,AQS,9,44,0,.,45,22
4/8/2019,44,Ozone,Delaware,39-041-0002,AQS,8,44,0,.,32,23
4/9/2019,49,Ozone,New Albany,39-049-0029,AQS,8,49,0,10,26,24
4/10/2019,39,Ozone,New Albany,39-049-0029,AQS,6,39,0,.,19,27
4/11/2019,48,Ozone,Heath,39-089-0005,AQS,7,48,0,.,34,37
4/12/2019,46,Ozone,Heath,39-089-0005,AQS,7,46,0,.,34,17
4/13/2019,48,Ozone,New Albany,39-049-0029,AQS,6,48,0,.,25,30
4/14/2019,41,Ozone,New Albany,39-049-0029,AQS,7,41,0,.,24,8
4/15/2019,44,Ozone,New Albany,39-049-0029,AQS,5,44,.,7,23,25
4/16/2019,54,Ozone,New Albany,39-049-0029,AQS,6,54,.,.,32,34
4/17/2019,50,Ozone,New Albany,39-049-0029,AQS,7,50,1,.,38,25
4/18/2019,58,Ozone,New Albany,39-049-0029,AQS,6,58,0,.,54,20
4/19/2019,31,Ozone,Delaware,39-041-0002,AQS,7,31,0,.,18,11
4/20/2019,32,Ozone,New Albany,39-049-0029,AQS,7,32,.,.,18,7
4/21/2019,39,Ozone,London,39-097-0007,AQS,6,39,0,8,25,17
4/22/2019,46,Ozone,Delaware,39-041-0002,AQS,9,46,0,.,37,31
4/23/2019,44,Ozone,New Albany,39-049-0029,AQS,7,44,0,.,32,17
4/24/2019,38,Ozone,Heath,39-089-0005,AQS,7,38,0,.,23,25
4/25/2019,48,PM2.5,Smoky Row Near Road,39-049-0038,AQS,6,48,0,.,48,26
4/26/2019,48,Ozone,New Albany,39-049-0029,AQS,1,48,0,.,35,7
4/27/2019,44,Ozone,London,39-097-0007,AQS,0,44,0,10,24,17
4/28/2019,45,Ozone,New Albany,39-049-0029,AQS,0,45,0,.,23,8
4/29/2019,42,Ozone,New Albany,39-049-0029,AQS,1,42,0,.,33,18
4/30/2019,33,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,33,0,.,33,18
5/1/2019,45,Ozone,New Albany,39-049-0029,AQS,2,45,0,.,42,22
5/2/2019,47,Ozone,New Albany,39-049-0029,AQS,2,47,0,.,38,25
5/3/2019,36,Ozone,New Albany,39-049-0029,AQS,2,36,0,11,33,20
5/4/2019,33,PM2.5,Smoky Row Near Road,39-049-0038,AQS,0,28,0,.,33,14
5/5/2019,43,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,41,0,.,43,25
5/6/2019,71,Ozone,New Albany,39-049-0029,AQS,5,71,1,.,41,36
5/7/2019,67,Ozone,New Albany,39-049-0029,AQS,2,67,0,.,43,25
5/8/2019,58,Ozone,New Albany,39-049-0029,AQS,1,58,1,.,35,25
5/9/2019,57,PM10,Fairgrounds,39-049-0034,AQS,1,43,0,57,43,19
5/10/2019,31,Ozone,New Albany,39-049-0029,AQS,2,31,0,.,25,7
5/11/2019,44,Ozone,London,39-097-0007,AQS,2,44,.,.,24,13
5/12/2019,31,Ozone,New Albany,39-049-0029,AQS,3,31,.,.,30,5
5/13/2019,30,Ozone,Delaware,39-041-0002,AQS,0,30,0,.,23,5
5/14/2019,41,Ozone,New Albany,39-049-0029,AQS,2,41,.,.,28,29
5/15/2019,67,Ozone,London,39-097-0007,AQS,3,67,0,25,40,29
5/16/2019,64,Ozone,Delaware,39-041-0002,AQS,2,64,0,.,53,23
5/17/2019,58,Ozone,New Albany,39-049-0029,AQS,3,58,0,.,33,16
5/18/2019,77,Ozone,New Albany,39-049-0029,AQS,3,77,0,.,56,19
5/19/2019,48,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,45,0,.,48,9
5/20/2019,40,Ozone,Heath,39-089-0005,AQS,2,40,0,.,21,11
5/21/2019,38,Ozone,London,39-097-0007,AQS,1,38,0,12,16,8
5/22/2019,47,Ozone,New Albany,39-049-0029,AQS,5,47,1,.,40,25
5/23/2019,49,PM2.5,Smoky Row Near Road,39-049-0038,AQS,5,43,0,.,49,24
5/24/2019,71,Ozone,New Albany,39-049-0029,AQS,5,71,0,.,33,28
5/25/2019,49,PM2.5,New Albany,39-049-0029,AQS,5,48,0,.,49,13
5/26/2019,49,Ozone,New Albany,39-049-0029,AQS,3,49,0,.,29,10
5/27/2019,48,Ozone,New Albany,39-049-0029,AQS,3,48,0,12,25,15
5/28/2019,54,PM2.5,New Albany,39-049-0029,AQS,3,47,0,.,54,14
5/29/2019,45,PM2.5,New Albany,39-049-0029,AQS,2,41,0,.,45,15
5/30/2019,45,Ozone,Delaware,39-041-0002,AQS,1,45,0,.,30,15
5/31/2019,51,Ozone,Delaware,39-041-0002,AQS,2,51,0,.,29,22
6/1/2019,80,Ozone,New Albany,39-049-0029,AQS,2,80,0,.,42,14
6/2/2019,47,PM2.5,New Albany,39-049-0029,AQS,1,47,0,18,47,11
6/3/2019,42,Ozone,London,39-097-0007,AQS,0,42,0,.,15,23
6/4/2019,77,Ozone,New Albany,39-049-0029,AQS,2,77,0,.,47,21
6/5/2019,53,PM2.5,New Albany,39-049-0029,AQS,1,46,0,.,53,19
6/6/2019,64,Ozone,London,39-097-0007,AQS,1,64,0,.,31,11
6/7/2019,48,Ozone,Delaware,39-041-0002,AQS,1,48,0,.,36,7
6/8/2019,47,Ozone,Delaware,39-041-0002,AQS,1,47,0,18,39,7
6/9/2019,43,Ozone,New Albany,39-049-0029,AQS,1,43,0,.,27,8
6/10/2019,34,Ozone,New Albany,39-049-0029,AQS,3,34,0,.,21,14
6/11/2019,44,Ozone,New Albany,39-049-0029,AQS,1,44,1,.,20,22
6/12/2019,44,Ozone,Heath,39-089-0005,AQS,1,44,1,.,37,25
6/13/2019,36,Ozone,New Albany,39-049-0029,AQS,1,36,0,.,25,18
6/14/2019,46,Ozone,Delaware,39-041-0002,AQS,0,46,0,10,18,13
6/15/2019,41,Ozone,New Albany,39-049-0029,AQS,2,41,0,.,37,11
6/16/2019,49,Ozone,New Albany,39-049-0029,AQS,2,49,0,.,32,11
6/17/2019,38,Ozone,London,39-097-0007,AQS,1,38,0,.,28,23
6/18/2019,39,Ozone,London,39-097-0007,AQS,1,39,0,.,28,15
6/19/2019,51,Ozone,Delaware,39-041-0002,AQS,1,51,0,.,30,18
6/20/2019,38,Ozone,New Albany,39-049-0029,AQS,1,38,0,8,30,12
6/21/2019,37,Ozone,New Albany,39-049-0029,AQS,1,37,0,.,26,25
6/22/2019,44,Ozone,London,39-097-0007,AQS,1,44,0,.,33,20
6/23/2019,51,Ozone,New Albany,39-049-0029,AQS,2,51,1,.,35,26
6/24/2019,37,Ozone,Delaware,39-041-0002,AQS,0,37,0,.,21,12
6/25/2019,58,Ozone,New Albany,39-049-0029,AQS,1,58,0,.,28,15
6/26/2019,80,Ozone,New Albany,39-049-0029,AQS,1,80,.,17,33,19
6/27/2019,61,Ozone,New Albany,39-049-0029,AQS,2,61,1,.,45,25
6/28/2019,93,Ozone,London,39-097-0007,AQS,2,93,.,.,37,19
6/29/2019,90,Ozone,New Albany,39-049-0029,AQS,1,90,.,.,48,13
6/30/2019,54,Ozone,New Albany,39-049-0029,AQS,1,54,0,.,44,9
7/1/2019,100,Ozone,New Albany,39-049-0029,AQS,1,100,0,.,44,19
7/2/2019,74,Ozone,New Albany,39-049-0029,AQS,2,74,0,20,38,17
7/3/2019,45,Ozone,New Albany,39-049-0029,AQS,1,45,0,.,35,17
7/4/2019,57,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,51,0,.,57,17
7/5/2019,61,Ozone,New Albany,39-049-0029,AQS,1,61,0,.,58,15
7/6/2019,52,PM2.5,New Albany,39-049-0029,AQS,3,47,0,.,52,15
7/7/2019,43,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,42,0,.,43,8
7/8/2019,44,Ozone,New Albany,39-049-0029,AQS,6,44,0,16,42,6
7/9/2019,64,Ozone,London,39-097-0007,AQS,5,64,1,.,36,14
7/10/2019,93,Ozone,New Albany,39-049-0029,AQS,5,93,3,.,51,27
7/11/2019,71,Ozone,New Albany,39-049-0029,AQS,5,71,0,.,40,20
7/12/2019,54,Ozone,New Albany,39-049-0029,AQS,7,54,0,.,31,29
7/13/2019,97,Ozone,New Albany,39-049-0029,AQS,7,97,3,.,40,22
7/14/2019,50,Ozone,New Albany,39-049-0029,AQS,5,50,0,18,40,14
7/15/2019,101,Ozone,New Albany,39-049-0029,AQS,5,101,0,.,44,19
7/16/2019,37,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,30,0,.,37,15
7/17/2019,31,Ozone,New Albany,39-049-0029,AQS,5,31,0,.,24,15
7/18/2019,48,Ozone,New Albany,39-049-0029,AQS,5,48,0,.,28,17
7/19/2019,58,PM2.5,New Albany,39-049-0029,AQS,5,46,.,.,58,13
7/20/2019,56,PM2.5,New Albany,39-049-0029,AQS,5,44,4,22,56,12
7/21/2019,48,PM2.5,New Albany,39-049-0029,AQS,5,44,0,.,48,11
7/22/2019,31,Ozone,New Albany,39-049-0029,AQS,6,31,.,.,27,13
7/23/2019,37,Ozone,New Albany,39-049-0029,AQS,5,37,.,.,26,21
7/24/2019,43,Ozone,New Albany,39-049-0029,AQS,5,43,.,.,31,22
7/25/2019,51,Ozone,London,39-097-0007,AQS,5,51,.,.,37,37
7/26/2019,71,Ozone,Maple Canyon,39-049-0081,AQS,6,71,.,36,54,35
7/27/2019,74,Ozone,New Albany,39-049-0029,AQS,6,74,.,.,56,32
7/28/2019,74,Ozone,New Albany,39-049-0029,AQS,5,74,.,.,56,15
7/29/2019,57,PM2.5,Smoky Row Near Road,39-049-0038,AQS,6,48,.,.,57,20
7/30/2019,47,Ozone,New Albany,39-049-0029,AQS,5,47,.,.,35,19
7/31/2019,49,Ozone,New Albany,39-049-0029,AQS,5,49,.,.,38,17
8/1/2019,51,Ozone,London,39-097-0007,AQS,5,51,.,.,33,13
8/2/2019,54,Ozone,New Albany,39-049-0029,AQS,5,54,3,.,34,16
8/3/2019,61,Ozone,London,39-097-0007,AQS,5,61,4,.,39,26
8/4/2019,58,Ozone,New Albany,39-049-0029,AQS,1,58,4,.,46,25
8/5/2019,77,Ozone,London,39-097-0007,AQS,3,77,6,.,42,28
8/6/2019,84,Ozone,New Albany,39-049-0029,AQS,3,84,3,.,51,26
8/7/2019,49,Ozone,New Albany,39-049-0029,AQS,6,49,1,18,37,23
8/8/2019,45,Ozone,London,39-097-0007,AQS,3,45,3,.,34,22
8/9/2019,41,Ozone,Maple Canyon,39-049-0081,AQS,5,41,0,.,25,8
8/10/2019,40,Ozone,New Albany,39-049-0029,AQS,3,40,1,.,33,17
8/11/2019,49,Ozone,Delaware,39-041-0002,AQS,5,49,1,.,40,16
8/12/2019,54,Ozone,New Albany,39-049-0029,AQS,5,54,1,.,45,22
8/13/2019,42,PM2.5,Smoky Row Near Road,39-049-0038,AQS,6,41,0,14,42,15
8/14/2019,45,Ozone,New Albany,39-049-0029,AQS,6,45,0,.,44,24
8/15/2019,49,Ozone,New Albany,39-049-0029,AQS,6,49,1,.,38,25
8/16/2019,50,Ozone,New Albany,39-049-0029,AQS,6,50,1,.,44,17
8/17/2019,48,Ozone,New Albany,39-049-0029,AQS,5,48,0,.,44,19
8/18/2019,52,PM2.5,Smoky Row Near Road,39-049-0038,AQS,5,51,1,.,52,10
8/19/2019,64,Ozone,New Albany,39-049-0029,AQS,5,64,0,16,30,20
8/20/2019,48,PM2.5,New Albany,39-049-0029,AQS,5,48,0,.,48,20
8/21/2019,45,Ozone,New Albany,39-049-0029,AQS,3,45,0,.,28,15
8/22/2019,39,Ozone,London,39-097-0007,AQS,7,39,0,.,29,17
8/23/2019,29,Ozone,London,39-097-0007,AQS,5,29,0,.,19,6
8/24/2019,38,Ozone,London,39-097-0007,AQS,2,38,0,.,26,9
8/25/2019,37,Ozone,New Albany,39-049-0029,AQS,2,37,1,12,32,12
8/26/2019,31,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,27,0,.,31,14
8/27/2019,28,PM2.5,Smoky Row Near Road,39-049-0038,AQS,6,24,0,.,28,20
8/28/2019,36,Ozone,New Albany,39-049-0029,AQS,6,36,0,.,20,17
8/29/2019,43,Ozone,New Albany,39-049-0029,AQS,3,43,0,.,22,12
8/30/2019,46,Ozone,Heath,39-089-0005,AQS,5,46,0,.,37,18
8/31/2019,39,Ozone,New Albany,39-049-0029,AQS,5,39,0,15,34,5
9/1/2019,35,Ozone,New Albany,39-049-0029,AQS,6,35,0,.,31,18
9/2/2019,38,Ozone,New Albany,39-049-0029,AQS,6,38,0,.,35,14
9/3/2019,44,PM2.5,Fairgrounds,39-049-0034,AQS,7,40,1,.,44,21
9/4/2019,40,Ozone,London,39-097-0007,AQS,5,40,0,.,36,18
9/5/2019,37,Ozone,London,39-097-0007,AQS,3,37,0,.,25,8
9/6/2019,44,Ozone,New Albany,39-049-0029,AQS,6,44,1,17,36,13
9/7/2019,40,PM2.5,Smoky Row Near Road,39-049-0038,AQS,5,35,1,.,40,8
9/8/2019,37,Ozone,New Albany,39-049-0029,AQS,6,37,1,.,33,18
9/9/2019,47,Ozone,Maple Canyon,39-049-0081,AQS,5,47,0,.,35,22
9/10/2019,61,Ozone,London,39-097-0007,AQS,5,61,0,.,39,25
9/11/2019,74,Ozone,New Albany,39-049-0029,AQS,7,74,1,.,53,24
9/12/2019,55,PM2.5,Fairgrounds,39-049-0034,AQS,7,51,1,27,55,26
9/13/2019,80,Ozone,Delaware,39-041-0002,AQS,6,80,1,.,54,20
9/14/2019,38,PM2.5,Smoky Row Near Road,39-049-0038,AQS,7,38,1,.,38,27
9/15/2019,48,PM2.5,Smoky Row Near Road,39-049-0038,AQS,9,46,1,.,48,24
9/16/2019,49,Ozone,New Albany,39-049-0029,AQS,6,49,.,.,37,25
9/17/2019,45,Ozone,London,39-097-0007,AQS,5,45,0,.,41,8
9/18/2019,50,Ozone,London,39-097-0007,AQS,0,50,1,8,29,18
9/19/2019,61,Ozone,Delaware,39-041-0002,AQS,1,61,1,.,41,25
9/20/2019,77,Ozone,Delaware,39-041-0002,AQS,1,77,0,.,54,24
9/21/2019,56,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,51,0,.,56,22
9/22/2019,49,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,48,0,.,49,17
9/23/2019,38,Ozone,Delaware,39-041-0002,AQS,0,38,1,.,28,14
9/24/2019,39,Ozone,London,39-097-0007,AQS,2,39,0,16,26,33
9/25/2019,48,Ozone,Delaware,39-041-0002,AQS,2,48,0,.,36,25
9/26/2019,40,Ozone,New Albany,39-049-0029,AQS,0,40,0,.,27,30
9/27/2019,49,Ozone,Delaware,39-041-0002,AQS,1,49,0,.,29,27
9/28/2019,54,Ozone,London,39-097-0007,AQS,1,54,0,.,40,18
9/29/2019,40,Ozone,London,39-097-0007,AQS,0,40,0,.,37,15
9/30/2019,56,PM2.5,Smoky Row Near Road,39-049-0038,AQS,2,50,1,27,56,36
10/1/2019,58,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,46,1,.,58,30
10/2/2019,47,PM2.5,New Albany,39-049-0029,AQS,1,44,0,.,47,23
10/3/2019,42,Ozone,New Albany,39-049-0029,AQS,1,42,1,.,37,18
10/4/2019,24,Ozone,London,39-097-0007,AQS,0,24,0,.,15,9
10/5/2019,46,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,41,1,.,46,35
10/6/2019,45,PM2.5,Smoky Row Near Road,39-049-0038,AQS,5,38,0,30,45,21
10/7/2019,35,PM2.5,Smoky Row Near Road,39-049-0038,AQS,3,27,1,.,35,24
10/8/2019,36,Ozone,Delaware,39-041-0002,AQS,3,36,0,.,25,19
10/9/2019,39,Ozone,Delaware,39-041-0002,AQS,1,39,0,.,28,20
10/10/2019,43,Ozone,Delaware,39-041-0002,AQS,1,43,1,.,28,34
10/11/2019,41,PM2.5,Smoky Row Near Road,39-049-0038,AQS,1,36,0,.,41,25
