,date,overall_aqi_value,main_pollutant,site_name,site_id,source_aqi,co,ozone,so2,pm10,pm25,no2,lat,lon,city_name,state_ordinance,population
252,2019-09-10,30,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,6,30,0,.,29.0,30.0,47.6062,-122.3321,Seattle,2020-03-23,744955
253,2019-09-11,36,PM2.5,SEATTLE - SOUTH PARK #2,53-033-1011,AQS,7,31,0,.,36.0,31.0,47.6062,-122.3321,Seattle,2020-03-23,744955
254,2019-09-12,34,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AirNow,7,34,1,7,29.0,26.0,47.6062,-122.3321,Seattle,2020-03-23,744955
255,2019-09-13,30,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,6,30,0,.,30.0,22.0,47.6062,-122.3321,Seattle,2020-03-23,744955
256,2019-09-14,31,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,5,31,0,.,31.0,21.0,47.6062,-122.3321,Seattle,2020-03-23,744955
257,2019-09-15,39,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,39,0,4,31.0,16.0,47.6062,-122.3321,Seattle,2020-03-23,744955
258,2019-09-16,33,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,7,27,0,.,33.0,28.0,47.6062,-122.3321,Seattle,2020-03-23,744955
259,2019-09-17,32,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,32,0,.,25.0,20.0,47.6062,-122.3321,Seattle,2020-03-23,744955
260,2019-09-18,31,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,6,31,0,.,28.0,26.0,47.6062,-122.3321,Seattle,2020-03-23,744955
261,2019-09-19,39,PM2.5,Seattle-10th & Weller,53-033-0030,AQS,8,24,3,.,39.0,27.0,47.6062,-122.3321,Seattle,2020-03-23,744955
262,2019-09-20,37,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,6,21,0,.,37.0,26.0,47.6062,-122.3321,Seattle,2020-03-23,744955
263,2019-09-21,41,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,6,22,0,.,41.0,19.0,47.6062,-122.3321,Seattle,2020-03-23,744955
264,2019-09-22,35,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,5,29,0,.,35.0,21.0,47.6062,-122.3321,Seattle,2020-03-23,744955
265,2019-09-23,56,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,5,30,0,.,56.0,25.0,47.6062,-122.3321,Seattle,2020-03-23,744955
266,2019-09-24,33,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,33,1,.,32.0,33.0,47.6062,-122.3321,Seattle,2020-03-23,744955
267,2019-09-25,81,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,6,31,0,.,81.0,27.0,47.6062,-122.3321,Seattle,2020-03-23,744955
268,2019-09-26,29,NO2,Seattle-10th & Weller,53-033-0030,AQS,7,26,0,.,26.0,29.0,47.6062,-122.3321,Seattle,2020-03-23,744955
269,2019-09-27,31,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,6,31,0,.,30.0,31.0,47.6062,-122.3321,Seattle,2020-03-23,744955
270,2019-09-28,29,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,3,28,0,.,29.0,17.0,47.6062,-122.3321,Seattle,2020-03-23,744955
271,2019-09-29,33,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,5,25,0,.,33.0,17.0,47.6062,-122.3321,Seattle,2020-03-23,744955
272,2019-09-30,41,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,6,25,0,.,41.0,23.0,47.6062,-122.3321,Seattle,2020-03-23,744955
273,2019-10-01,57,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,6,30,1,.,57.0,28.0,47.6062,-122.3321,Seattle,2020-03-23,744955
274,2019-10-02,50,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,8,32,3,.,50.0,32.0,47.6062,-122.3321,Seattle,2020-03-23,744955
275,2019-10-03,33,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AQS,8,31,0,6,33.0,23.0,47.6062,-122.3321,Seattle,2020-03-23,744955
276,2019-10-04,31,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AQS,5,31,0,.,31.0,25.0,47.6062,-122.3321,Seattle,2020-03-23,744955
277,2019-10-05,33,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,6,32,0,.,33.0,25.0,47.6062,-122.3321,Seattle,2020-03-23,744955
278,2019-10-06,43,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,6,33,0,7,43.0,23.0,47.6062,-122.3321,Seattle,2020-03-23,744955
279,2019-10-07,37,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,6,37,0,.,28.0,16.0,47.6062,-122.3321,Seattle,2020-03-23,744955
280,2019-10-08,36,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,36,0,.,32.0,25.0,47.6062,-122.3321,Seattle,2020-03-23,744955
281,2019-10-09,46,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,5,28,0,5,46.0,24.0,47.6062,-122.3321,Seattle,2020-03-23,744955
282,2019-10-10,54,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,6,45,0,.,54.0,21.0,47.6062,-122.3321,Seattle,2020-03-23,744955
283,2019-10-11,61,PM2.5,TACOMA - L STREET,53-053-0029,AQS,10,44,0,.,61.0,41.0,47.6062,-122.3321,Seattle,2020-03-23,744955
284,2019-10-12,62,PM2.5,TACOMA - L STREET,53-053-0029,AQS,9,41,1,14,62.0,27.0,47.6062,-122.3321,Seattle,2020-03-23,744955
285,2019-10-13,59,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,7,32,1,.,59.0,31.0,47.6062,-122.3321,Seattle,2020-03-23,744955
286,2019-10-14,63,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,7,41,1,.,63.0,37.0,47.6062,-122.3321,Seattle,2020-03-23,744955
