Date,Overall AQI Value,Main Pollutant,Site Name (of Overall AQI),Site ID (of Overall AQI),Source (of Overall AQI),CO,Ozone,SO2,PM10,PM25,NO2
7/28/2019,67,Ozone,Port Huron,26-147-0005,AQS,7,67,4,30,65,23
7/29/2019,67,Ozone,Port Huron,26-147-0005,AQS,8,67,7,34,66,25
7/30/2019,64,PM2.5,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS,7,44,13,19,64,22
7/31/2019,38,Ozone,East 7 Mile,26-163-0019,AQS,5,38,24,15,30,14
8/1/2019,47,Ozone,East 7 Mile,26-163-0019,AQS,5,47,23,24,38,18
8/2/2019,51,Ozone,Allen Park,26-163-0001,AQS,7,51,23,33,49,29
8/3/2019,77,Ozone,East 7 Mile,26-163-0019,AQS,11,77,49,34,62,36
8/4/2019,58,PM2.5,Southwestern H.S.,26-163-0015,AQS,10,51,24,24,58,30
8/5/2019,80,PM2.5,Southwestern H.S.,26-163-0015,AQS,17,71,19,37,80,35
8/6/2019,60,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,47,6,32,60,28
8/7/2019,56,PM2.5,Southwestern H.S.,26-163-0015,AQS,18,54,20,34,56,33
8/8/2019,55,PM2.5,Southwestern H.S.,26-163-0015,AQS,6,38,6,43,55,26
8/9/2019,51,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,6,34,6,32,51,22
8/10/2019,41,PM2.5,Southwestern H.S.,26-163-0015,AQS,6,35,10,20,41,22
8/11/2019,58,Ozone,Port Huron,26-147-0005,AQS,9,58,7,19,55,28
8/12/2019,105,Ozone,Port Huron,26-147-0005,AQS,6,105,27,39,58,29
8/13/2019,68,PM2.5,Southwestern H.S.,26-163-0015,AQS,6,49,37,26,68,21
8/14/2019,54,PM2.5,Southwestern H.S.,26-163-0015,AQS,5,43,26,20,54,17
8/15/2019,56,SO2,Port Huron,26-147-0005,AQS,6,40,56,23,41,21
8/16/2019,80,Ozone,Port Huron,26-147-0005,AQS,7,80,31,24,52,26
8/17/2019,64,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,50,11,17,64,28
8/18/2019,46,Ozone,Port Huron,26-147-0005,AQS,6,46,21,15,40,18
8/19/2019,58,Ozone,East 7 Mile,26-163-0019,AQS,7,58,21,41,48,29
8/20/2019,74,Ozone,Oak Park,26-125-0001,AQS,7,74,21,23,48,29
8/21/2019,58,Ozone,East 7 Mile,26-163-0019,AQS,7,58,14,29,48,22
8/22/2019,33,Ozone,Allen Park,26-163-0001,AQS,6,33,10,14,25,16
8/23/2019,33,PM2.5,Southwestern H.S.,26-163-0015,AQS,6,27,11,19,33,22
8/24/2019,34,PM2.5,Southwestern H.S.,26-163-0015,AQS,5,27,21,10,34,15
8/25/2019,66,SO2,Port Huron,26-147-0005,AQS,6,32,66,11,39,12
8/26/2019,43,SO2,Port Huron,26-147-0005,AQS,9,42,43,22,41,28
8/27/2019,42,Ozone,East 7 Mile,26-163-0019,AQS,6,42,14,13,40,26
8/28/2019,53,PM10,,26-163-1006,AQS,6,36,10,53,47,26
8/29/2019,62,PM10,,26-163-1006,AQS,6,44,10,62,46,27
8/30/2019,39,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,39,4,25,39,27
