,date,overall_aqi_value,main_pollutant,site_name,site_id,source_aqi,co,ozone,so2,pm10,pm25,no2,lat,lon,city_name,state_ordinance,population
151,2019-06-01,35,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,3,35,0,.,22.0,10.0,45.5051,-122.675,Portland,2020-03-23,653115
152,2019-06-02,40,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,40,0,11,26.0,12.0,45.5051,-122.675,Portland,2020-03-23,653115
153,2019-06-03,41,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,41,0,.,20.0,11.0,45.5051,-122.675,Portland,2020-03-23,653115
154,2019-06-04,43,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,3,43,0,.,20.0,19.0,45.5051,-122.675,Portland,2020-03-23,653115
155,2019-06-05,30,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,30,0,10,18.0,15.0,45.5051,-122.675,Portland,2020-03-23,653115
156,2019-06-06,31,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,3,31,0,.,16.0,24.0,45.5051,-122.675,Portland,2020-03-23,653115
157,2019-06-07,30,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,30,0,.,16.0,13.0,45.5051,-122.675,Portland,2020-03-23,653115
158,2019-06-08,33,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,33,0,7,19.0,9.0,45.5051,-122.675,Portland,2020-03-23,653115
159,2019-06-09,42,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,42,0,.,19.0,10.0,45.5051,-122.675,Portland,2020-03-23,653115
160,2019-06-10,37,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,37,0,.,18.0,19.0,45.5051,-122.675,Portland,2020-03-23,653115
161,2019-06-11,45,Ozone,SAUVIE ISLAND-SIS,41-009-0004,AQS,2,45,0,10,17.0,19.0,45.5051,-122.675,Portland,2020-03-23,653115
162,2019-06-12,90,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,3,90,0,.,31.0,30.0,45.5051,-122.675,Portland,2020-03-23,653115
163,2019-06-13,43,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,43,0,.,26.0,16.0,45.5051,-122.675,Portland,2020-03-23,653115
164,2019-06-14,31,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,1,31,0,8,16.0,16.0,45.5051,-122.675,Portland,2020-03-23,653115
